uuid,name,type,pet_entry_allowed,desserts,operation_hour,take_out_option,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
cafe_158,콘띠오 ConTio,카페, False,"['만차다', '콘레체', '아메리카노', '메이플라떼']","[{'day': '월', 'hours': '07:00 - 21:00'}, {'day': '화', 'hours': '07:00 - 21:00'}, {'day': '수', 'hours': '07:00 - 21:00'}, {'day': '목', 'hours': '07:00 - 21:00'}, {'day': '금', 'hours': '07:00 - 21:00'}, {'day': '토', 'hours': '09:00 - 21:00'}, {'day': '일', 'hours': '09:00 - 21:00'}]",True,서울 서초구 언남길 35 1층 101호 카페 콘띠오 ConTio,POINT (127.0416844 37.4727863),450,pedestrian_1925498452,localroad_1925498452
cafe_159,슬라이폭스 신세계백화점 강남점,"카페,디저트", False,['Premium Cookie Choux'],"[{'day': '월', 'hours': '10:30 - 20:00'}, {'day': '화', 'hours': '10:30 - 20:00'}, {'day': '수', 'hours': '10:30 - 20:00'}, {'day': '목', 'hours': '10:30 - 20:00'}, {'day': '금', 'hours': '10:30 - 20:30'}, {'day': '토', 'hours': '10:30 - 20:30'}, {'day': '일', 'hours': '10:30 - 20:30'}]",True,서울 서초구 신반포로 176 . 신세계백화점 강남점 지하1층 스위트 파크,POINT (127.0032242 37.5042121),40,pedestrian_9787414078,localroad_4738140914
cafe_160,매더커피갤러리,카페, True,"['플랫화이트', '필터커피', '매더커피(시그니처커피)', '스페셜티 등급의 원두 200g']","[{'day': '월', 'hours': '10:00 - 20:00'}, {'day': '화', 'hours': '10:00 - 20:00'}, {'day': '수', 'hours': '10:00 - 20:00'}, {'day': '목', 'hours': '10:00 - 20:00'}, {'day': '금', 'hours': '10:00 - 20:00'}, {'day': '토', 'hours': '10:00 - 20:00'}, {'day': '일', 'hours': '10:00 - 19:00'}]",True,서울 서초구 효령로47길 15 1층 매더커피갤러리,POINT (127.0094219 37.4845402),622,pedestrian_3827337512,localroad_3827337512
cafe_161,카페돌체 세빛섬점,"카페,디저트", False,"['세빛 한강 커피', '돌체 버라이어티팩', '리얼 딸기 스무디', '블루 와인 에이드']","[{'day': '월', 'hours': '정보 없음'}, {'day': '화', 'hours': '정보 없음'}, {'day': '수', 'hours': '정보 없음'}, {'day': '목', 'hours': '정보 없음'}, {'day': '금', 'hours': '정보 없음'}, {'day': '토', 'hours': '정보 없음'}, {'day': '일', 'hours': '정보 없음'}]",True,서울 서초구 올림픽대로 2085-14 세빛섬,POINT (126.995966 37.5124402),999,pedestrian_8293939515,localroad_798714910
cafe_162,서래케이크,베이커리, True,"['애플망교쇼트케이크(홀케이크)', '애플망고 쇼트케이크(조각)', '무화과케이크(홀케이크)', '무화과쇼트케이크(조각)']","[{'day': '월', 'hours': '11:00 - 21:00'}, {'day': '화', 'hours': '정기휴무 (매주 화요일)'}, {'day': '수', 'hours': '정기휴무 (매주 수요일)'}, {'day': '목', 'hours': '11:00 - 21:00'}, {'day': '금', 'hours': '11:00 - 21:00'}, {'day': '토', 'hours': '11:00 - 21:00'}, {'day': '일', 'hours': '11:00 - 21:00'}]",True,서울 서초구 서래로7길 15,POINT (126.9973948 37.4986393),379,pedestrian_3817646123,localroad_3817646123
cafe_163,한정선 신세계백화점강남점,"카페,디저트", False,"['[한정수량] 두바이st 찹쌀떡', '생딸기 찹쌀떡', '곶감 찹쌀떡', '[시즌한정] 무화과 찹쌀떡']","[{'day': '월', 'hours': '10:30 - 20:00\n19:30 라스트오더'}, {'day': '화', 'hours': '10:30 - 20:00\n19:30 라스트오더'}, {'day': '수', 'hours': '10:30 - 20:00\n19:30 라스트오더'}, {'day': '목', 'hours': '10:30 - 20:00\n19:30 라스트오더'}, {'day': '금', 'hours': '10:30 - 20:30\n20:00 라스트오더'}, {'day': '토', 'hours': '10:30 - 20:30\n20:00 라스트오더'}, {'day': '일', 'hours': '10:30 - 20:30\n20:00 라스트오더'}]",True,서울 서초구 신반포로 176 센트럴시티,POINT (127.0032242 37.5042121),284,pedestrian_9787414078,localroad_4738140914
cafe_164,미뉴트 빠삐용 신세계백화점 강남점,베이커리, False,"['[11월 한정] 피자 빠삐용', '딥초코 츄러스', '빠삐용 츄로넛', '크림밀크쉐이크']","[{'day': '월', 'hours': '10:30 - 20:00\n19:30 라스트오더'}, {'day': '화', 'hours': '10:30 - 20:00\n19:30 라스트오더'}, {'day': '수', 'hours': '10:30 - 20:00\n19:30 라스트오더'}, {'day': '목', 'hours': '10:30 - 20:00\n19:30 라스트오더'}, {'day': '금', 'hours': '10:30 - 20:30\n20:00 라스트오더'}, {'day': '토', 'hours': '10:30 - 20:30\n20:00 라스트오더'}, {'day': '일', 'hours': '10:30 - 20:30\n20:00 라스트오더'}]",True,서울 서초구 신반포로 176 신세계 강남점 지하1층 스위트파크,POINT (127.0032242 37.5042121),428,pedestrian_9787414078,localroad_4738140914
cafe_165,더 리버사이드 호텔 더 라운지,베이커리, False,"['망고 케이크', '청사과 케이크', '딸기 수플레 케이크', '믹스베리 케이크']","[{'day': '매일', 'hours': '08:00 - 20:00'}]",True,서울 서초구 강남대로107길 6 로비층,POINT (127.0181352 37.5185645),354,pedestrian_9891988114,localroad_4179665417
cafe_166,투썸플레이스 양재매헌역점,카페, False,"['투썸 오벌 티라미수', '우리 쌀 식혜', '스초생®', '카페 아메리카노']","[{'day': '월', 'hours': '07:00 - 23:00'}, {'day': '화', 'hours': '07:00 - 23:00'}, {'day': '수', 'hours': '07:00 - 23:00'}, {'day': '목', 'hours': '07:00 - 23:00'}, {'day': '금', 'hours': '07:00 - 23:00'}, {'day': '토', 'hours': '08:00 - 22:00'}, {'day': '일', 'hours': '08:00 - 22:00'}]",True,서울 서초구 강남대로16길 3 1층,POINT (127.0392311 37.4710183),999,pedestrian_1925498380,localroad_1925498380
cafe_167,더블딥커피,"카페,디저트", False,"['크림라떼', '에그스콘', '클래식스콘', '휘낭시에']","[{'day': '월', 'hours': '11:30 - 20:00'}, {'day': '화', 'hours': '11:30 - 20:00'}, {'day': '수', 'hours': '11:30 - 20:00'}, {'day': '목', 'hours': '11:30 - 20:00'}, {'day': '금', 'hours': '11:30 - 20:00'}, {'day': '토', 'hours': '11:30 - 20:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 방배로11길 21 상가 2호,POINT (126.9953863 37.4814122),295,pedestrian_1696934710,localroad_1696934710
cafe_168,아티제 서초역점,카페, False,"['카페 아메리카노', '카페라떼', '스패니쉬라떼', '플랫화이트']","[{'day': '월', 'hours': '07:00 - 21:00'}, {'day': '화', 'hours': '07:00 - 21:00'}, {'day': '수', 'hours': '07:00 - 21:00'}, {'day': '목', 'hours': '07:00 - 21:00'}, {'day': '금', 'hours': '07:00 - 21:00'}, {'day': '토', 'hours': '07:00 - 20:00'}, {'day': '일', 'hours': '07:00 - 20:00'}]",False,서울 서초구 반포대로27길 16,POINT (127.0072329 37.4901714),999,pedestrian_3222437349,localroad_3222437349
cafe_169,세시셀라팩토리,베이커리, False,"['season cake 황치즈케잌', '아메리카노', '아이스 아메리카노', '아이스 카페라떼']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '10:00 - 18:00'}, {'day': '수', 'hours': '10:00 - 18:00'}, {'day': '목', 'hours': '10:00 - 18:00'}, {'day': '금', 'hours': '10:00 - 18:00'}, {'day': '토', 'hours': '10:00 - 18:00'}, {'day': '일', 'hours': '10:00 - 18:00'}]",False,서울 서초구 방배로42길 46 (방배동) 2층,POINT (126.9905004 37.4941204),245,pedestrian_2533109209,localroad_2533109209
cafe_170,올드페리도넛 사당점,도넛, False,"['PB&J (피넛잼+라즈베리잼의 조합)', '쿠키앤크림 도넛', '크림브륄레', '피넛버터']","[{'day': '월', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '화', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '수', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '목', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '금', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '토', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '일', 'hours': '10:30 - 21:00\n20:30 라스트오더'}]",True,서울 서초구 동작대로 36 1층 101호,POINT (126.9822037 37.4796775),787,pedestrian_1685716271,localroad_1685716271
cafe_171,이하나커피 교대점,카페, True,"['애플 카모마일 티플레저', '아메리카노', '소금빵', '마카슈페너']","[{'day': '월', 'hours': '08:30 - 22:00\n21:20 라스트오더'}, {'day': '화', 'hours': '08:30 - 22:00\n21:20 라스트오더'}, {'day': '수', 'hours': '08:30 - 22:00\n21:20 라스트오더'}, {'day': '목', 'hours': '08:30 - 22:00\n21:20 라스트오더'}, {'day': '금', 'hours': '08:30 - 22:00\n21:20 라스트오더'}, {'day': '토', 'hours': '10:00 - 22:00\n21:20 라스트오더'}, {'day': '일', 'hours': '10:00 - 22:00\n21:20 라스트오더'}]",True,서울 서초구 서초중앙로 110 롯데캐슬메디치 1층,POINT (127.0144637 37.4915115),910,pedestrian_2295372311,localroad_2295372311
cafe_172,커피스니퍼 신세계백화점 강남점,카페, False,"['스니퍼 라떼', '커스터드 라떼', '시나 페어 (시즌 메뉴)', '애플 카모 브리즈 (시즌 메뉴)']","[{'day': '월', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '화', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '수', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '목', 'hours': '10:30 - 21:00\n20:30 라스트오더'}, {'day': '금', 'hours': '10:30 - 21:30\n21:00 라스트오더'}, {'day': '토', 'hours': '10:30 - 21:30\n21:00 라스트오더'}, {'day': '일', 'hours': '10:30 - 21:30\n21:00 라스트오더'}]",True,서울 서초구 신반포로 176 신세계백화점 강남점 지하1층,POINT (127.0032242 37.5042121),476,pedestrian_9787414078,localroad_4738140914
cafe_173,레발콩 사당이수 본점,"카페,디저트", True,"['아메리카노', '라떼', '소금빵', '바닐라빈라떼']","[{'day': '매일', 'hours': '10:00 - 22:00'}]",True,서울 서초구 방배천로 92 101동,POINT (126.9833138 37.4845257),555,pedestrian_1905595394,localroad_1905595394
cafe_174,가배도 강남점,카페, True,"['말차 라떼', '티라미수', '가배', '라떼']","[{'day': '월', 'hours': '09:30 - 21:00\n20:30 라스트오더'}, {'day': '화', 'hours': '09:30 - 21:00\n20:30 라스트오더'}, {'day': '수', 'hours': '09:30 - 21:00\n20:30 라스트오더'}, {'day': '목', 'hours': '09:30 - 21:00\n20:30 라스트오더'}, {'day': '금', 'hours': '09:30 - 21:00\n20:30 라스트오더'}, {'day': '토', 'hours': '11:00 - 21:00\n20:30 라스트오더'}, {'day': '일', 'hours': '11:00 - 21:00\n20:30 라스트오더'}]",True,서울 서초구 강남대로 405 1층,POINT (127.0267067 37.4987763),999,pedestrian_9632500775,localroad_3101791329
cafe_175,루베르로스터리,카페, False,['이미지 참조'],"[{'day': '월', 'hours': '09:00 - 21:00\n20:00 라스트오더'}, {'day': '화', 'hours': '09:00 - 21:00\n20:00 라스트오더'}, {'day': '수', 'hours': '09:00 - 21:00\n20:00 라스트오더'}, {'day': '목', 'hours': '09:00 - 21:00\n20:00 라스트오더'}, {'day': '금', 'hours': '09:00 - 21:00\n20:00 라스트오더'}, {'day': '토', 'hours': '11:00 - 21:00\n20:00 라스트오더'}, {'day': '일', 'hours': '11:00 - 21:00\n20:00 라스트오더'}]",True,서울 서초구 방배중앙로 168 1층,POINT (126.9863384 37.4941568),101,pedestrian_2533109207,localroad_2533109207
cafe_176,노토,카페, True,"['핸드드립커피 (Iced)', '핸드드립커피 (Hot)', '카페오레 (Iced)', '카페오레 (Hot)']","[{'day': '월', 'hours': '10:00 - 16:00'}, {'day': '화', 'hours': '10:00 - 16:00'}, {'day': '수', 'hours': '10:00 - 16:00'}, {'day': '목', 'hours': '10:00 - 16:00'}, {'day': '금', 'hours': '10:00 - 16:00'}, {'day': '토', 'hours': '10:00 - 18:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",False,서울 서초구 강남대로30길 38 102호,POINT (127.0393375 37.4821382),7,pedestrian_1694782908,localroad_1694782908
cafe_177,멜로드 도산 신사 아뜰리에,케이크전문, False,"['11월 먼슬리 1번', '11월 먼슬리 2번', '11월 먼슬리 3번', '11월 먼슬리 4번']","[{'day': '월', 'hours': '11:30 - 20:00'}, {'day': '화', 'hours': '11:30 - 20:00'}, {'day': '수', 'hours': '11:30 - 20:00'}, {'day': '목', 'hours': '11:30 - 20:00'}, {'day': '금', 'hours': '11:30 - 20:00'}, {'day': '토', 'hours': '11:00 - 20:00'}, {'day': '일', 'hours': '11:00 - 20:00'}]",False,서울 서초구 나루터로 60 정원빌딩 2층 멜로드 도산 신사 아뜰리에,POINT (127.0166687 37.5148039),438,pedestrian_3088864940,localroad_3088864940
cafe_178,젤라띠젤라띠 파미에스테이션점,아이스크림, False,"['젤라또 2가지맛 컵/콘', '젤라또 3가지맛 컵', 'To-Go Box 3가지맛 450g', 'To-Go Box 4가지맛 650g']","[{'day': '매일', 'hours': '11:00 - 22:00'}]",False,서울 서초구 신반포로 176 센트럴시티 파미에 스테이션 1층,POINT (127.0032242 37.5042121),999,pedestrian_9787414078,localroad_4738140914
cafe_179,무스티에,"카페,디저트", False,"['마들렌 시트홍', '무화과 타르트(홀)', '무화과 타르트', '몽블랑']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '11:00 - 19:00'}, {'day': '수', 'hours': '11:00 - 19:00'}, {'day': '목', 'hours': '11:00 - 19:00'}, {'day': '금', 'hours': '11:00 - 19:00'}, {'day': '토', 'hours': '11:00 - 19:00'}, {'day': '일', 'hours': '11:00 - 19:00'}]",False,서울 서초구 방배로20길 8-6 1층,POINT (126.9955003 37.485567),510,pedestrian_4185805723,localroad_436844221
cafe_180,케익공방,케이크전문, False,"['주문제작 레터링케이크', '꽃케이크', '케이크만들기', '티아라케이크']","[{'day': '매일', 'hours': '11:00 - 20:00'}]",True,서울 서초구 서초대로73길 42 리가스퀘어 1411호,POINT (127.0243361 37.5010544),130,pedestrian_1430655023,localroad_1430655018
cafe_181,투썸플레이스 사당역로데오점,카페, False,"['윈터뱅쇼(R)', 'TWG카모마일유자티(R)', '떠먹는 로투스 비스코프 아박', '바나나 샷 라떼(R)']","[{'day': '월', 'hours': '08:00 - 23:00'}, {'day': '화', 'hours': '08:00 - 23:00'}, {'day': '수', 'hours': '08:00 - 23:00'}, {'day': '목', 'hours': '08:00 - 23:00'}, {'day': '금', 'hours': '08:00 - 24:00'}, {'day': '토', 'hours': '08:00 - 24:00'}, {'day': '일', 'hours': '08:00 - 23:00'}]",True,서울 서초구 방배천로2길 5 1층 투썸플레이스,POINT (126.983153 37.4772078),999,pedestrian_4185991281,localroad_4185991281
cafe_182,라떼또뜨,베이커리, False,"['트라디시옹 바게뜨', '크루아상', '치아바타']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '08:00 - 24:00'}, {'day': '수', 'hours': '08:00 - 24:00'}, {'day': '목', 'hours': '08:00 - 24:00'}, {'day': '금', 'hours': '08:00 - 24:00'}, {'day': '토', 'hours': '08:00 - 24:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 방배로 170 가야빌딩 104호 라떼또뜨,POINT (126.9931829 37.4888902),557,pedestrian_2103868103,localroad_2103868103
cafe_183,줄리에뜨,"카페,디저트", False,"['타르트', '미니타르트세트']","[{'day': '월', 'hours': '10:30 - 19:30'}, {'day': '화', 'hours': '10:30 - 19:30'}, {'day': '수', 'hours': '10:30 - 19:30'}, {'day': '목', 'hours': '10:30 - 19:30'}, {'day': '금', 'hours': '10:30 - 19:30'}, {'day': '토', 'hours': '10:30 - 19:30'}, {'day': '일', 'hours': '13:00 - 19:30'}]",True,서울 서초구 동광로 178,POINT (127.001042 37.4939757),328,pedestrian_2622767610,localroad_2622767615
cafe_184,홍종흔베이커리 반포점,베이커리, False,['어니언킹'],"[{'day': '월', 'hours': '07:00 - 22:00'}, {'day': '화', 'hours': '07:00 - 22:00'}, {'day': '수', 'hours': '07:00 - 22:00'}, {'day': '목', 'hours': '07:00 - 22:00'}, {'day': '금', 'hours': '07:00 - 22:00'}, {'day': '토', 'hours': '07:00 - 22:00'}, {'day': '일', 'hours': '07:00 - 22:00'}]",True,서울 서초구 신반포로 257 뉴타운빌딩,POINT (127.0119541 37.5086194),999,pedestrian_8489060246,localroad_9914441894
cafe_185,아티제 강남점,카페, False,"['카페 아메리카노', '카페라떼', '스패니쉬라떼', '플랫화이트']","[{'day': '월', 'hours': '08:00 - 20:00'}, {'day': '화', 'hours': '08:00 - 20:00'}, {'day': '수', 'hours': '08:00 - 20:00'}, {'day': '목', 'hours': '08:00 - 20:00'}, {'day': '금', 'hours': '08:00 - 20:00'}, {'day': '토', 'hours': '09:00 - 19:00'}, {'day': '일', 'hours': '09:00 - 19:00'}]",False,서울 서초구 서초대로77길 62 강남역 IPARK,POINT (127.0238286 37.5026812),999,pedestrian_12061684193,localroad_1430655015
cafe_186,브라하,"카페,디저트", False,"['수제마들렌세트', '얼그레이오렌지', '수제팥우유', '디카페인아메리카노']","[{'day': '월', 'hours': '09:00 - 22:00'}, {'day': '화', 'hours': '09:00 - 22:00'}, {'day': '수', 'hours': '09:00 - 22:00'}, {'day': '목', 'hours': '09:00 - 22:00'}, {'day': '금', 'hours': '09:00 - 22:00'}, {'day': '토', 'hours': '10:00 - 21:00'}, {'day': '일', 'hours': '10:00 - 21:00'}]",True,서울 서초구 방배로6길 15 Buraha,POINT (127.0002076 37.4793717),570,pedestrian_3462554894,localroad_3462554894
cafe_187,카페 타셴,"카페,디저트", False,"['소금빵', '월넛초코르뱅쿠키']","[{'day': '월', 'hours': '10:00 - 22:00\n21:30 라스트오더'}, {'day': '화', 'hours': '10:00 - 22:00\n21:30 라스트오더'}, {'day': '수', 'hours': '10:00 - 22:00\n21:30 라스트오더'}, {'day': '목', 'hours': '10:00 - 22:00\n21:30 라스트오더'}, {'day': '금', 'hours': '10:00 - 22:00\n21:30 라스트오더'}, {'day': '토', 'hours': '10:00 - 22:00\n21:30 라스트오더'}, {'day': '일', 'hours': '10:00 - 22:00\n21:30 라스트오더'}]",True,서울 서초구 효령로 317 건축사협회 1층 카페 타셴,POINT (127.0187312 37.4859965),75,pedestrian_3827258466,localroad_3827258466
cafe_188,비건카페 유로카,"카페,디저트", True,"['오리지널 쇼콜라 케이크 (피스)', '떠먹는 케이크', '바닐라빈라떼', '카카오에스프레소라떼']","[{'day': '월', 'hours': '08:30 - 22:30\n22:00 라스트오더'}, {'day': '화', 'hours': '08:30 - 22:30\n22:00 라스트오더'}, {'day': '수', 'hours': '08:30 - 22:30\n22:00 라스트오더'}, {'day': '목', 'hours': '08:30 - 22:30\n22:00 라스트오더'}, {'day': '금', 'hours': '08:30 - 22:30\n22:00 라스트오더'}, {'day': '토', 'hours': '08:30 - 22:30\n22:00 라스트오더'}, {'day': '일', 'hours': '11:30 - 22:30\n22:00 라스트오더'}]",True,서울 서초구 서초대로50길 8 관정빌딩 1층 카페 유로카,POINT (127.0124905 37.4927925),613,pedestrian_3030832646,localroad_3030832646
cafe_189,스타벅스 서울고속터미널점,카페, False,"['토피 넛 라떼', '스타벅스 딸기 라떼', '골든 캐모마일 릴렉서', '산타 베어리스타 케이크']","[{'day': '월(11/11)', 'hours': '07:00 - 22:00'}, {'day': '화(11/12)', 'hours': '07:00 - 22:00'}, {'day': '수(11/13)', 'hours': '07:00 - 22:00'}, {'day': '목(11/14)', 'hours': '07:00 - 22:00'}, {'day': '금(11/15)', 'hours': '07:00 - 22:00'}, {'day': '토(11/16)', 'hours': '07:00 - 22:00'}, {'day': '일(11/17)', 'hours': '07:00 - 22:00'}]",False,서울 서초구 신반포로 194 (반포동),POINT (127.0063666 37.5052027),999,pedestrian_11708401089,localroad_4147053967
cafe_190,스타벅스 강남교보타워R점,카페, False,"['치즈 포크 커틀릿 샌드위치', '카페 아메리카노', '토피 넛 라떼', '스타벅스 딸기 라떼']","[{'day': '월(11/11)', 'hours': '07:00 - 22:00'}, {'day': '화(11/12)', 'hours': '07:00 - 22:00'}, {'day': '수(11/13)', 'hours': '07:00 - 22:00'}, {'day': '목(11/14)', 'hours': '07:00 - 22:00'}, {'day': '금(11/15)', 'hours': '07:00 - 22:00'}, {'day': '토(11/16)', 'hours': '08:00 - 22:00'}, {'day': '일(11/17)', 'hours': '08:00 - 21:00'}]",False,서울 서초구 강남대로 465 (서초동),POINT (127.0241309 37.5037829),999,pedestrian_11034183374,localroad_2477265735
cafe_191,오와케이크 방배점,"카페,디저트", False,"['플레인 MINI 바스크 치즈케이크', '블루베리 MINI 바스크 치즈케이크', '베리 MINI 바스크 치즈케이크', '얼그레이 MINI 바스크 치즈케이크']","[{'day': '매일', 'hours': '09:30 - 22:00\n21:30 라스트오더'}]",True,서울 서초구 방배로42길 3 하모니빌딩 1층,POINT (126.9892249 37.4956233),662,pedestrian_2622874644,localroad_2622874644
cafe_192,도피오 로스터리,카페, False,"['핸드드립 커피', '카페라떼', '또봐(도피오바닐라라떼)', '에스프레소']","[{'day': '월', 'hours': '11:00 - 22:00\n21:30 라스트오더'}, {'day': '화', 'hours': '11:00 - 22:00\n21:30 라스트오더'}, {'day': '수', 'hours': '11:00 - 22:00\n21:30 라스트오더'}, {'day': '목', 'hours': '11:00 - 22:00\n21:30 라스트오더'}, {'day': '금', 'hours': '11:00 - 22:00\n21:30 라스트오더'}, {'day': '토', 'hours': '12:00 - 21:00\n20:30 라스트오더'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",False,서울 서초구 사평대로55길 29 1층,POINT (127.022144 37.5052352),346,pedestrian_2477340278,localroad_2477340278
cafe_193,테라로사 양재역점,카페, False,"['핸드드립', '카페라테', '로얄 허니 밀크티', '아메리칸 피칸파이']","[{'day': '월', 'hours': '07:30 - 22:00'}, {'day': '화', 'hours': '07:30 - 22:00'}, {'day': '수', 'hours': '07:30 - 22:00'}, {'day': '목', 'hours': '07:30 - 22:00'}, {'day': '금', 'hours': '07:30 - 22:00'}, {'day': '토', 'hours': '08:30 - 22:00'}, {'day': '일', 'hours': '08:30 - 22:00'}]",True,"서울 서초구 강남대로 206 엔스빌딩 1층, 테라로사 양재역점",POINT (127.0365495 37.4826471),227,pedestrian_4865882592,localroad_9159792967
cafe_194,보나블랑제리,베이커리, False,"['레몬마들렌', '르방바게트', '크로와상', '빵티그레']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '08:00 - 18:30\n18:00 라스트오더'}, {'day': '수', 'hours': '08:00 - 18:30\n18:00 라스트오더'}, {'day': '목', 'hours': '08:00 - 18:30\n18:00 라스트오더'}, {'day': '금', 'hours': '08:00 - 18:30\n18:00 라스트오더'}, {'day': '토', 'hours': '08:00 - 18:30\n18:00 라스트오더'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 방배로26길 32 1층,POINT (126.9946445 37.4895244),155,pedestrian_2623456331,localroad_2623456331
cafe_195,오브시에,"카페,디저트", True,"['휘낭시에', '시그니처 살롱', '플랫화이트', '꼬소한 카페라떼']","[{'day': '월', 'hours': '09:00 - 20:00'}, {'day': '화', 'hours': '09:00 - 20:00'}, {'day': '수', 'hours': '09:00 - 20:00'}, {'day': '목', 'hours': '09:00 - 20:00'}, {'day': '금', 'hours': '09:00 - 20:00'}, {'day': '토', 'hours': '10:00 - 20:00'}, {'day': '일', 'hours': '10:00 - 20:00'}]",True,서울 서초구 방배로11길 22 1층 101호,POINT (126.9953164 37.4815648),147,pedestrian_1696934710,localroad_1696934710
cafe_196,밀리옹,베이커리, False,"['소금빵', '치즈 치아바타', '호두크랜베리사워도우', '브리오슈 낭테르']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '11:00 - 20:00'}, {'day': '수', 'hours': '11:00 - 20:00'}, {'day': '목', 'hours': '11:00 - 20:00'}, {'day': '금', 'hours': '11:00 - 20:00'}, {'day': '토', 'hours': '11:00 - 19:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 서초대로26길 19 상가 1층 101호,POINT (126.9950778 37.4867168),319,pedestrian_4185805735,localroad_4185805735
cafe_197,라미스콘 방배점,"카페,디저트", True,"['수플레치즈케이크 (와썹맨인정)', '딸기 수플레 치즈 케이크 (계절메뉴)', '(NEW) 빼낭시에', '글루텐프리 치즈케이크 라인']","[{'day': '매일', 'hours': '10:30 - 22:00'}]",True,서울 서초구 방배천로8길 19 1층,POINT (126.9837962 37.4806373),181,pedestrian_1685686408,localroad_1685686408
cafe_198,크리미숑,케이크전문, True,"['티아라케이크', '회사로고케이크', '퇴사케이크', '환갑케이크']","[{'day': '월', 'hours': '11:30 - 18:30'}, {'day': '화', 'hours': '11:30 - 18:30'}, {'day': '수', 'hours': '정기휴무 (매주 수요일)'}, {'day': '목', 'hours': '11:30 - 18:30'}, {'day': '금', 'hours': '11:30 - 18:30'}, {'day': '토', 'hours': '11:30 - 17:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 남부순환로347길 48-11 1층 크리미숑,POINT (127.0316239 37.4866976),859,pedestrian_3827169956,localroad_3827169956
cafe_199,심재 논현,"카페,디저트", False,"['아몬드 크림 라떼', 'New 흑임자 라떼', '호지차 라떼', '오트 크림 라떼(Zero Sugar)']","[{'day': '월', 'hours': '09:30 - 22:00'}, {'day': '화', 'hours': '09:30 - 22:00'}, {'day': '수', 'hours': '09:30 - 22:00'}, {'day': '목', 'hours': '09:30 - 22:00'}, {'day': '금', 'hours': '09:30 - 22:00'}, {'day': '토', 'hours': '10:00 - 22:00'}, {'day': '일', 'hours': '10:00 - 20:00'}]",True,서울 서초구 강남대로 545-15 1층,POINT (127.0205076 37.5101504),161,pedestrian_3827672554,localroad_3827672554
cafe_200,비스퀴테리 엠오,베이커리, False,"['휘낭시에', '기프트 박스', '비스퀴 드 사보아', '팡 비']","[{'day': '월', 'hours': '10:30 - 20:00'}, {'day': '화', 'hours': '10:30 - 20:00'}, {'day': '수', 'hours': '10:30 - 20:00'}, {'day': '목', 'hours': '10:30 - 20:00'}, {'day': '금', 'hours': '10:30 - 20:30'}, {'day': '토', 'hours': '10:30 - 20:30'}, {'day': '일', 'hours': '10:30 - 20:30'}]",True,서울 서초구 신반포로 176 신세계백화점 강남점 지하1층 스위트파크,POINT (127.0032242 37.5042121),323,pedestrian_9787414078,localroad_4738140914
cafe_201,고스트요거트 교대본점,"카페,디저트", False,"['HONEY SMALL(80g)', 'PLAIN SMALL(80g)', 'HONEY MEDIUM(140g)', 'PLAIN MEDIUM(140g)']","[{'day': '월', 'hours': '10:00 - 19:30\n13:50 - 15:30 브레이크타임'}, {'day': '화', 'hours': '10:00 - 19:30\n13:50 - 15:30 브레이크타임'}, {'day': '수', 'hours': '10:00 - 19:30\n13:50 - 15:30 브레이크타임'}, {'day': '목', 'hours': '10:00 - 19:30\n13:50 - 15:30 브레이크타임'}, {'day': '금', 'hours': '10:00 - 19:30\n13:50 - 15:30 브레이크타임'}, {'day': '토', 'hours': '정기휴무 (매주 토요일)'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",False,서울 서초구 서초중앙로20길 37 1층 고스트요거트,POINT (127.0162369 37.4925444),999,pedestrian_2295372314,localroad_2295372314
