uuid,name,lon,lat
academy_1021,102수학교습소,126.9874554,37.4951846
academy_1022,플랫나인댄스학원,127.0009546,37.4784589
academy_1023,예술해미술교습소,126.985353,37.4825699
academy_1024,코어영어학원,126.9853758,37.4817141
academy_1025,코리아요리아카데미학원,127.0279561,37.4948761
academy_1026,공터영어서초힐스센터학원,127.0153219,37.4571345
academy_1027,해법킹스턴영어교습소,127.0250988,37.4710827
academy_1029,맘스에듀케어서초우솔캠퍼스학원,127.0159922,37.4568787
academy_1031,이비에스뷰티아카데미학원,126.9826559,37.4880161
academy_1032,코드랩아카데미학원,127.0246405,37.501994
academy_1033,대한논리독서논술학원,127.0102102,37.5002071
academy_1034,세영학원,127.0034252,37.506106
academy_1035,더큰생각수학학원,127.009858,37.5037543
academy_1036,두드림박스(dodream box)음악교습소,127.0014445,37.5096033
academy_1037,엔닷어학원,127.0090871,37.503892
academy_1038,맥스(MACS)입시전략학원,127.0142195,37.4963301
academy_1039,권쌤쇼호스트학원,126.9933331,37.4861252
academy_1040,아트스튜디오(ART STUDIO)우주미술교습소,126.9877635,37.496656
academy_1041,지니프라임영어교습소,127.0259319,37.4922553
academy_1042,라온피아노음악교습소,126.983354,37.4907433
academy_1043,이투스ECI원격학원,127.0291114,37.4842531
academy_1044,뮤엠영어이수학원,126.9844559,37.4786787
academy_1045,연기해봄연기교습소,126.9901074,37.4947568
academy_1046,더매쓰Junior수학전문학원,127.0154549,37.4564778
academy_1047,스튜디오6120미술교습소,127.0006388,37.4775552
academy_1048,라라랜드미술교습소,126.9898209,37.4950337
academy_1049,리드윈학원,127.0281389,37.4947334
academy_1050,사당건축토목학원,126.9829698,37.4807113
academy_1051,뉴턴지니어스센터학원,127.0155899,37.4884212
academy_1052,어나덜미독서실,126.9924892,37.4900286
academy_1053,이즈(EASE)발레교습소,126.9985694,37.4987574
academy_1054,배우앤배움키즈센터학원,127.0206473,37.5098542
academy_1055,수학의달인수학스터디수학교습소,127.0599746,37.4566871
academy_1056,하우솔교육센터학원,127.0357793,37.484506
academy_1057,칼라항공아카데미학원,127.028693,37.4929899
academy_1058,현문국어학원,127.0113091,37.5000631
academy_1059,비연성장반포황지원국어논술학원,126.9858601,37.4977479
academy_1060,사만다아카데미학원,127.0260939,37.4989425
academy_1061,너나들이국어논술학원,127.0046736,37.4819233
academy_1062,잉글리시아이영어교습소,127.0553559,37.4482614
academy_1063,서초예음음악학원,127.010651,37.5010848
academy_1065,비욘드코딩학원,126.9968555,37.4992204
academy_1066,류샘수학학원,126.9886189,37.4919238
academy_1067,엘리트학원,127.0259319,37.4922553
academy_1068,튼튼영어마스터클럽방배초영어교습소,126.9861486,37.4872802
academy_1069,월광서재이수독서실,126.982931,37.4894151
academy_1070,에스클래스(Sclass)원격학원,127.0178205,37.4847365
academy_1071,부동산멘토학원,127.0148824,37.4923529
academy_1073,토다이어학원,127.0286073,37.4934938
academy_1074,디자인블루문미술교습소,127.0034252,37.506106
academy_1075,더첼로음악교습소,127.0141834,37.5154139
academy_1076,키즈아트미술학원,127.0249649,37.4639903
academy_1077,해바라기미술학원,127.0146492,37.5152647
academy_1078,네온댄스학원,127.0202372,37.5100761
academy_1079,원패스에듀진학상담.지도교습소,126.9871492,37.5011109
academy_1080,에이엠비(AMB)수학학원,126.9853718,37.4978969
academy_1081,인사이트수학학원,127.0102248,37.5008109
academy_1082,처음과끝학원,127.0097136,37.5035548
academy_1083,퍼스트학원,127.0599746,37.4566871
academy_1084,하이팩토수학교습소,126.9892717,37.4955065
academy_1085,강한학원,127.0247163,37.4709444
academy_1086,책읽기와글쓰기리딩엠서초학원,127.0102102,37.5002071
academy_1087,까사데이밤비니학원,126.9948913,37.4913556
academy_1088,아담리즈수학서초센터학원,127.0104411,37.5007046
academy_1089,벨칸토성악교습소,126.9852682,37.4938503
academy_1090,파란아카데미미용학원,127.020907,37.5107484
academy_1091,골목길피아노교습소,126.9970943,37.4864366
academy_1092,비씨씨주니어어학원,127.0142921,37.4813372
academy_1093,이샘아카데미영어교습소,127.0174633,37.4999252
academy_1094,수학돼지잠원관수학교습소,127.0143407,37.5197943
academy_1095,서초에스(S)과학교습소,127.0217403,37.5015015
academy_1096,두드림(DoDream)피아노교습소,126.9852682,37.4938503
academy_1097,입시전문코벤트학원,126.99508,37.4848696
academy_1098,수학대장학원,126.989495,37.4948867
academy_1099,깊은생각서초학원,127.0110704,37.5010072
academy_1100,대치엠영어?수학학원,127.0595123,37.4566024
academy_1101,특별한힘을파는가게논술교습소,126.9897902,37.4947991
academy_1102,수학그이상수플러스수학교습소,127.0104456,37.5003622
academy_1103,튜튜발레학원,127.0181009,37.4952811
academy_1104,해법영어핸썸클래스영어교습소,127.0190881,37.498479
academy_1105,레슨포케이아트학원,127.018483,37.5144676
academy_1106,원명하연과학교습소,127.0190881,37.498479
academy_1107,다온수학교습소,126.989354,37.492759
academy_1108,연세킬만수학교습소,126.9947134,37.5054735
academy_1109,더윈영어교습소,127.0217403,37.5015015
academy_1110,아카이브401아트&디자인미술학원,127.025117,37.4705513
academy_1111,로보티즈코드스튜디오학원,127.0112172,37.5010265
academy_1112,강남정일학원,127.0170027,37.4919201
academy_1113,문단비책영어학원,126.9954028,37.4827189
academy_1114,퍼스트바리스타학원,127.0260939,37.4989425
academy_1115,프랜시스파커서초어학원,126.9897529,37.4790935
academy_1116,포레피아노교습소,127.0087853,37.5010511
academy_1117,해커스경영아카데미학원,127.0257595,37.4985613
academy_1118,코리아바리스타제과제빵학원,127.0279352,37.4947407
academy_1119,윤선생잠원영어교습소,127.0014445,37.5096033
academy_1120,제이엔케이(JNK)영어교습소,126.9877635,37.496656
academy_1121,러셀강남별관학원,127.0288535,37.491946
academy_1122,알록달록공작소미술교습소,127.0211554,37.4934593
academy_1123,써밋잉글리시아카데미(Summit English Academy)학원,127.0099278,37.5010337
academy_1124,댄스플사당댄스학원,126.9838025,37.4785019
academy_1125,잎새음악학원,127.0211554,37.4934593
academy_1127,코스믹아고라서초점부설학원,127.0146027,37.4921253
academy_1128,마인드업수학교습소,127.0250988,37.4710827
academy_1129,슈필렌음악학원,127.0010156,37.5061397
academy_1130,길(GIL)영어교습소,126.9822277,37.4804075
academy_1131,파츠앤팬스1관학원,127.0097068,37.4989324
academy_1132,파츠앤팬스2관학원,127.0097068,37.4989324
academy_1133,창작공방문예창작학원,126.984071,37.492074
academy_1134,4퍼센트수학학원,127.0108133,37.5033568
academy_1135,아뜰리에달미술교습소,127.0217403,37.5015015
academy_1136,민트보이스아카데미학원,127.0430147,37.4810597
academy_1137,리틀팍스서초어학원,127.0101493,37.499675
academy_1138,지엠에스큐학원,127.0083236,37.4837922
academy_1139,사일연연기학원,126.9822037,37.4796775
academy_1140,신사음악교습소,127.0141834,37.5154139
academy_1141,쇼팽피아노교습소,127.0141834,37.5154139
academy_1142,하늘꿈피아노교습소,126.9830783,37.4877224
academy_1143,태즈아트학원,127.0420491,37.4805293
academy_1144,위에듀학원,126.9897529,37.4790935
academy_1145,주액터스연기학원,127.019317,37.5155648
academy_1146,앨더영어교습소,127.009114,37.4838799
academy_1147,와이와이(YY)스쿨어학원,127.0007487,37.4786374
academy_1148,투연기학원,127.0216678,37.5087904
academy_1149,안녕피아노음악교습소,127.0154549,37.4564778
academy_1150,정석수학학원,127.0104441,37.5004794
academy_1151,제이케이(J.K)음악교습소,127.0075327,37.4828935
academy_1152,사이언스멘토과학교습소,127.0034252,37.506106
academy_1154,강남종로교대학원,127.0175491,37.4933753
academy_1155,그림아트스튜디오잠원미술교습소,127.0145577,37.520499
academy_1156,르빠레트미술교습소,126.9896609,37.4951584
academy_1157,대치명인학원,127.006478,37.5070327
academy_1158,장의순국어학원,127.0021861,37.5057261
academy_1159,해커스경영아카데미독서실,127.0257595,37.4985613
academy_1160,잉크레더블학원,127.0253341,37.4642817
academy_1161,상상이상수학교습소,127.0034252,37.506106
academy_1162,더피아노프리미엄피아노교습소,127.0141317,37.4961221
academy_1163,우리가이과다학원,126.9963195,37.4843395
academy_1164,엠에스씨서초학원,127.0101914,37.5033426
academy_1165,원더스잉글리시아카데미(Wonders English Academy)학원,126.9980205,37.4966713
academy_1166,반포세정학원,127.0021861,37.5057261
academy_1167,비원부동산학원,126.9829698,37.4807113
academy_1168,팍스뮤직(PARKSMusic)성인전문음악학원,127.0213015,37.4857295
academy_1169,양재위드피아노학원,127.0363734,37.4831502
academy_1170,벼리엔터테인먼트학원,127.021997,37.4870238
academy_1171,애니영영어교습소,127.0083647,37.4832519
academy_1172,포인트수학전문학원,127.0038922,37.4828718
academy_1173,핑크엠실용음악학원,127.0205019,37.5105918
academy_1174,엠앤에스(M&S)수학과학전문학원,127.0306564,37.4889423
academy_1175,뮤직그리다음악학원,126.9940796,37.4894835
academy_1176,마녀쌤영어3관학원,126.9871492,37.5011109
academy_1177,올바른필름아카데미학원,127.02204,37.5045405
academy_1178,강남샘(SEM)리딩트리영어학원,127.0217403,37.5015015
academy_1179,안쌤의쉬운과탐교습소,127.006478,37.5070327
academy_1180,세종피아노교습소,127.0154549,37.4564778
academy_1181,반포필즈수학교습소,127.0021861,37.5057261
academy_1182,에이치와이댄스학원,126.9829008,37.4824677
academy_1183,제이원수학학원,127.0109089,37.5021051
academy_1184,더올림수학학원,127.0269048,37.4878662
academy_1185,이우람수학학원,126.9876582,37.4918885
academy_1186,젬마아트(GEMMA ART)미술교습소,126.9963431,37.4859616
academy_1187,밍글잉글리쉬학원,127.0141834,37.5154139
academy_1188,세일학원,127.0217403,37.5015015
academy_1189,트리즈원(TRIZONE)수학학원,127.0101216,37.5034862
academy_1190,잠원프라임영어교습소,127.0100772,37.5162716
academy_1191,서초바움뮤직스튜디오음악교습소,127.0259319,37.4922553
academy_1192,한국경매학원,127.0147091,37.4934958
academy_1193,더좋은수학교습소,127.0190881,37.498479
academy_1194,반포해냄2관학원,127.0021861,37.5057261
academy_1195,독서코칭리드인논술교습소,127.0322158,37.4749978
academy_1196,반포해냄3관학원,127.0021861,37.5057261
academy_1197,미대입시창조적소수미술학원,127.0105586,37.5037962
academy_1198,파인만영재고센터영재관학원,127.0010156,37.5061397
academy_1199,한국주류안전협회학원,126.9972042,37.4883657
academy_1200,유달리아트(UDALLY ART)미술교습소,127.0131969,37.4889599
academy_1201,킥스(KICS)프렙스쿨(PrepSchool)학원,127.024534,37.4710511
academy_1202,하랑국어교습소,126.9982734,37.4811214
academy_1203,김해람연구소가야금병창교습소,127.0259319,37.4922553
academy_1204,연세최수학교습소,127.0259319,37.4922553
academy_1205,마중물3관학원,127.0075327,37.4828935
academy_1206,헨리영어학원,127.0104885,37.5039668
academy_1207,이안서가국어교습소,127.0102102,37.5002071
academy_1208,에스더피아노교습소,127.0100772,37.5162716
academy_1209,윤선생우리집앞영어교실반포서래영어교습소,126.9977473,37.4993451
academy_1210,카이수학교습소,127.0021861,37.5057261
academy_1211,누리나래교육학원,127.0320075,37.4850158
academy_1212,플러스수학교습소,127.0232419,37.4617505
academy_1213,솔바이올린교습소,127.0153481,37.4939156
academy_1214,그림아트스튜디오반포점미술교습소,127.009365,37.5033987
academy_1215,에꼴음악교습소,127.0455145,37.4720874
academy_1216,에꼴미술교습소,127.0455145,37.4720874
academy_1218,앤수학서초2관수학교습소,127.0312506,37.4875866
academy_1219,매쓰탑수학전문학원,127.046314,37.4723372
academy_1220,윤선생우리집앞영어교실방배동부영어교습소,126.9861493,37.4863972
academy_1221,서초티오티(TOT)반포1관학원,127.0113091,37.5000631
academy_1222,코너스톤서울(Cornerstone Seoul)학원,127.0391666,37.4716395
academy_1223,에이스영어서초본점학원,127.0048125,37.4825372
academy_1224,아르떼미술교습소,127.0087853,37.5010511
academy_1225,황금대지아카데미학원,127.0161899,37.4926792
academy_1226,휴몬랩코딩반포학원,127.0105381,37.5027778
academy_1227,키츠(KEETS)영어교습소,127.0072892,37.5072738
academy_1229,메이듀수학학원,126.9824439,37.4844731
academy_1231,윤선생영어교실내곡포레영어교습소,127.0636548,37.4543375
academy_1232,아자영어학원,127.0115707,37.5016692
academy_1233,유펜영어교습소,127.0090872,37.483339
academy_1234,카리스연기학원,127.0169623,37.5139774
academy_1235,레포케영화교습소,127.0197942,37.5136766
academy_1236,아티스뮤직(Artis Music)음악학원,126.9892362,37.4956234
academy_1237,서래본원와이즈리더영어독서전문학원,126.9893915,37.495012
academy_1238,참좋은독서실,126.9871492,37.5011109
academy_1239,벨에포크당스발레학원,126.998111,37.4975191
academy_1240,올리는수학학원,126.9832186,37.4907151
academy_1241,로직매쓰수학교습소,127.0072892,37.5072738
academy_1242,서초맑은숲국어논술전문학원,127.0101216,37.5034862
academy_1243,깊은생각서초2관학원,127.0104685,37.5012004
academy_1244,미술로생각하기반포학원,127.0102248,37.5008109
academy_1245,폴리박사영어교습소,127.0055318,37.5067454
academy_1246,플럼어학원,127.0102835,37.5152101
academy_1247,수풀림수학과학학원,127.0104456,37.5003622
academy_1248,엠에스케이학원,127.0129891,37.4901386
academy_1249,에임하이(AIM HIGHER)영어교습소,126.9979132,37.4996258
academy_1250,수학대장3관학원,126.9959086,37.4846334
academy_1251,성적올리는수학영어학원,126.9899523,37.4928362
academy_1252,포엠플로리스트학원,127.0204333,37.5097803
academy_1253,러닝어취브영어국어학원,127.0598003,37.4534599
academy_1254,스키테수과공학교육학원,126.9969114,37.4891201
academy_1255,아이이(IE)영어교습소,127.0008014,37.5043898
academy_1256,언어비상날다스카이학원,127.0151259,37.4962025
academy_1257,수학봄학원,126.9956953,37.5030941
academy_1258,이루다국어학원,126.9845826,37.4910332
academy_1259,청출어람국어전문학원,126.9831342,37.4919398
academy_1260,예도아카데미학원,126.9841068,37.4794055
academy_1261,알31사운드(R31SOUND)실용음악교습소,126.9881427,37.4760883
academy_1262,진선생어학원센트럴관학원,127.0012576,37.5058083
academy_1263,원앤온리댄스학원,127.045778,37.4718102
academy_1264,서래음악교습소,126.9880473,37.4957393
academy_1265,와이제이에뚜왈발레학원,126.9861767,37.487713
academy_1266,베케스투아(Bekkestua)피아노교습소,127.0370738,37.4752717
academy_1267,강남메가스터디팀플전문관독서실,127.0140309,37.4865881
academy_1268,코너스톤아카데미학원,127.0408986,37.4723474
academy_1269,책읽는루브르아뜰리에내곡센터미술교습소,127.0572224,37.4517274
academy_1270,이데아미술교습소,126.9982734,37.4811214
academy_1271,광태수학4관학원,127.011455,37.5018664
academy_1272,99스페이스학원,127.012225,37.4923488
academy_1273,한우리방배4동논술교습소,126.9864856,37.4866073
academy_1274,씨지페이션스게임학원,127.0310319,37.4870081
academy_1275,헤브론어학원,127.011089,37.5013137
academy_1276,서초케이원영어학원,127.0118486,37.5003199
academy_1277,기초와창의리얼아이교육학원,127.0557219,37.447922
academy_1278,수리원교육수학학원,127.0008014,37.5043898
academy_1279,크레버스영재관서초제2지점학원,127.0100401,37.5036657
academy_1280,내인생의수학교습소,127.0194018,37.4961119
academy_1281,우디쌤의영화아카데미영화교습소,127.020806,37.5037644
academy_1282,서초해법영어교습소,127.0217403,37.5015015
academy_1283,김영플러스여학생전용관학원,127.0256058,37.4999476
academy_1284,생각하는황소서초3관학원,127.0055318,37.5067454
academy_1285,선우미술교습소,127.0141834,37.5154139
academy_1286,홍채희꽃과정원아카데미학원,126.991373,37.4872619
academy_1287,뉴파인반포학원,127.0096267,37.5007158
academy_1288,기한성수학교습소,127.0055318,37.5067454
academy_1289,루미에피아노강남역센터학원,127.028693,37.4929899
academy_1290,반포파인만중등특목관학원,127.0113091,37.5000631
academy_1291,하얀고래미술교습소,126.9839312,37.4806835
academy_1292,입시조소흙미술교습소,127.0216678,37.5087904
academy_1293,창작공간바움연기학원,126.9821765,37.4750098
academy_1294,이화(而貨)큰별음악학원,127.0598003,37.4534599
academy_1295,배종옥연기학원,127.0107782,37.5025816
academy_1296,서초티오티(TOT)반포3관학원,127.0109089,37.5021051
academy_1297,반석수학학원반포관학원,127.0098927,37.5071155
academy_1298,고릴라홍익미술교습소,127.0598003,37.4534599
academy_1299,방배이수독서논술교습소,126.9852159,37.4818389
academy_1300,서래아트미술교습소,126.9880473,37.4957393
academy_1301,반포파인만고등1관학원,127.0012576,37.5058083
academy_1302,로비건채식요리학원,127.0391474,37.4757932
academy_1303,뮤직아이음악교습소,127.0035592,37.5087922
academy_1304,루카영어교습소,127.0014445,37.5096033
academy_1305,르메이어발레학원,127.0105381,37.5027778
academy_1306,배블영어학원,127.0184822,37.4972486
academy_1307,러닝어취브수학학원,127.0598003,37.4534599
academy_1308,바이민프랩학원,127.0286675,37.4923319
academy_1309,리드101서초학원,127.0101216,37.5034862
academy_1310,본스타보컬학원,127.0173142,37.5164762
academy_1311,방쌤혜윰수학교습소,127.0100772,37.5162716
academy_1312,비비엘아트미술학원,126.9864884,37.49059
academy_1313,올탑수학교습소,126.9985038,37.4994326
academy_1314,나무아트미술교습소,127.0154635,37.5178575
academy_1315,아인바이올린교습소,127.0184822,37.4972486
academy_1316,집공자닷컴원격학원,127.0101396,37.5029817
academy_1317,반포제시카영어교습소,127.0087853,37.5010511
academy_1318,으뜸국어논술학원,127.0217403,37.5015015
academy_1319,서초우솔아카데미수학교습소,127.0220521,37.4584969
academy_1320,조성은면접스피치화술교습소,126.9829915,37.4774407
academy_1321,타운영어교습소,127.0141834,37.5154139
academy_1322,수학박사수학교습소,127.0014445,37.5096033
academy_1323,파인만영재고센터학원,127.0010156,37.5061397
academy_1324,창작공방키노게이트학원,126.984071,37.492074
academy_1325,이상수학학원,126.9841788,37.4874525
academy_1326,JL바이올린음악교습소,127.0194018,37.4961119
academy_1327,나무수학교습소,127.0115158,37.5144095
academy_1328,차이(CHAI)미술교습소,127.0194018,37.4961119
academy_1329,발레드퍼스티지이화무용학원,127.0008014,37.5043898
academy_1330,뉴파인영재관학원,127.0096267,37.5007158
academy_1331,새플링영어교습소,127.0008014,37.5043898
academy_1332,플랫나인보컬학원,127.0009546,37.4784589
academy_1333,세인트폴서초학원,127.0112265,37.5003237
academy_1334,나이스수학교습소,127.0200648,37.4635353
academy_1335,수학의길학원,127.0259319,37.4922553
academy_1336,파인만영재고센터금정관학원,127.0010156,37.5061397
academy_1337,라임잉글리쉬학원,127.0118486,37.5003199
academy_1338,퍼스트영어학원,127.0044932,37.4818858
academy_1339,메가매쓰(Mega math)수학교습소,127.0021861,37.5057261
academy_1340,키스톤영어교습소,126.9831773,37.4895974
academy_1341,제이엘영어학원,127.0228234,37.4860845
academy_1342,산연기학원,127.0183223,37.5146465
academy_1343,우암현수학교습소,127.0253957,37.4708599
academy_1344,우면현수학교습소,127.0253957,37.4708599
academy_1345,강남파고다학원5학원,127.0262296,37.4998086
academy_1346,강남파고다외국어학원6학원,127.0262296,37.4998086
academy_1347,강남파고다외국어학원7학원,127.0262296,37.4998086
academy_1348,김영편입의약대전문관학원,127.0286073,37.4934938
academy_1349,해커스어학원강남제4별관학원,127.025536,37.5001002
academy_1350,제2강남메가스터디학원,127.0140309,37.4865881
academy_1351,lHH133수학교습소,127.0109089,37.5021051
academy_1352,샤오나중국어교습소,127.0143407,37.5197943
academy_1353,물맷돌수학원격학원,127.0281389,37.4947334
academy_1354,클샘수학교습소,127.0034252,37.506106
academy_1355,프로기원격학원,127.0089237,37.4880141
academy_1356,리더스원음악학원,127.0277116,37.4910536
academy_1357,문준영영어학원,127.0043609,37.4824883
academy_1358,메가스터디대입컨설팅센터학원,127.0148132,37.4933165
academy_1359,반석수학잠원관학원,127.0073272,37.5137977
academy_1360,반포바른미술학원,127.011455,37.5018664
academy_1361,서초와이즈리더영어독서전문학원,127.024887,37.4917331
academy_1362,제이케이(JK)영재학원,127.0104765,37.5023088
academy_1363,디앤엘(DNL)수학학원,127.0138644,37.4966695
academy_1364,예당미술교습소,127.0090872,37.483339
academy_1365,윤수학학원,127.0095874,37.4985529
academy_1366,김수정수학교습소,127.0021861,37.5057261
academy_1367,논술화랑서초학원,127.0096267,37.5007158
academy_1368,수미사플러스학원,126.9834848,37.4911048
academy_1369,강남정일라이브러리독서실,127.0170027,37.4919201
academy_1370,제이엘학원,126.9851481,37.4860102
academy_1371,피비이씨(PBEC)과학교습소,127.0055318,37.5067454
academy_1372,이투스투포세븐독서실,127.0174069,37.4938697
academy_1373,메가스터디게임아카데미학원,127.0250122,37.5012402
academy_1374,대치메이드반포점학원,127.0104685,37.5012004
academy_1375,개념상상서초관학원,127.0107782,37.5025816
academy_1376,최종수학교습소,127.0047957,37.4812486
academy_1377,솔바이올린학원,127.0153481,37.4939156
academy_1378,웅진씽크빅학습센터우면학원,127.0255795,37.464536
academy_1379,강남종로교대독서실,127.0175491,37.4933753
academy_1380,이광희수학교습소,127.0104685,37.5012004
academy_1381,블리스발레아카데미(BLISS Ballet Academy)학원,127.0277116,37.4910536
academy_1382,박지용영어학원,127.0072892,37.5072738
academy_1383,윤소진바이올린교습소,127.0146492,37.5152647
academy_1384,서초학원3관학원,127.0110704,37.5010072
academy_1385,반포파인만의치대관학원,127.0115643,37.5012907
academy_1386,굿스트링아카데미음악학원,127.0135637,37.4834215
academy_1387,강남대성별관퀀텀라이브러리독서실,127.0144618,37.4925206
academy_1388,파머스영어학원,127.0259319,37.4922553
academy_1389,케이플루트음악교습소,127.0021861,37.5057261
academy_1390,남미숙중국어강남학원,127.0250122,37.5012402
academy_1391,스루밍아카데미고양이미용학원,127.0158114,37.4818815
academy_1392,반포래미안해법수학교습소,126.9956953,37.5030941
academy_1393,브릴란떼창의음악예술학원,126.9962655,37.4824649
academy_1394,프로기A원격학원,127.0089237,37.4880141
academy_1395,수학에미친사람들서초1학원,127.0075413,37.4831008
academy_1396,올리브잉글리쉬영어교습소,127.0252657,37.4704173
academy_1397,공간가치건축학원,127.0386223,37.4823576
academy_1398,피엘에이(PLA)수학교습소,126.9910431,37.4747975
academy_1399,올리브수학교습소,126.9842156,37.4872366
academy_1400,블루북스리딩서초서이센터학원,127.0252586,37.4918533
academy_1401,에버댄스스포츠아카데미학원,127.0291892,37.486975
academy_1402,예꼴아트스튜디오(Yeccol Art Studio)학원,126.9922938,37.4826834
academy_1403,시사저널실무교육센터학원,127.0184318,37.5140617
academy_1404,RVD입시컨설팅학원,126.9938654,37.4885896
academy_1405,김소연과학교습소,127.0111962,37.5017651
academy_1406,스튜디오(STUDIO)선율음악교습소,127.0591276,37.4548242
academy_1407,한소리국악원교습소,126.9821765,37.4750098
academy_1408,체리군단영어학원,127.0059872,37.4800692
academy_1409,서이클라리넷교습소,127.0259319,37.4922553
academy_1410,이화라엘음악교습소,127.0217403,37.5015015
academy_1411,그림담미술교습소,127.0141834,37.5154139
academy_1412,리드101서이영어학원,127.0277116,37.4910536
academy_1413,에이블수학교습소,126.9835143,37.4872576
academy_1414,레브빈바이올린스튜디오음악교습소,127.0217403,37.5015015
academy_1415,티엘영어학원,127.0252586,37.4918533
academy_1416,서초크라센방배고등관영어학원,127.0038922,37.4828718
academy_1417,서초발레캐슬아카데미학원,127.0253341,37.4642817
academy_1418,그림정원미술교습소,126.9898821,37.4946918
academy_1419,삼성영어서일영어교습소,127.0217082,37.4848859
academy_1420,한우리독서토론반포4동논술교습소,126.9979132,37.4996258
academy_1421,조소오픈챙튜디오미술교습소,127.0418359,37.4795094
academy_1422,반포세정스카이관학원,127.0009109,37.506364
academy_1423,e오일러수학교습소,126.9839268,37.4910275
academy_1424,박정인영어교습소,127.0021861,37.5057261
academy_1425,뉴톤제스학원,127.0008014,37.5043898
academy_1426,두개세개아동미술교습소,127.0277116,37.4910536
academy_1427,리드인서초우면점독서논술교습소,127.0255795,37.464536
academy_1428,노정현수학교습소,127.0217007,37.4655132
academy_1429,김대장수학교습소,127.0008014,37.5043898
academy_1430,와이즈만영재입시센터서초학원,127.011213,37.5004858
academy_1431,라곰플루트교습소,127.0277116,37.4910536
academy_1432,강한수학학원,126.9862549,37.4861098
academy_1433,리드인서초내곡포레스타논술교습소,127.0599746,37.4566871
academy_1434,멘토링영어교습소,126.9880473,37.4957393
academy_1435,스마트해법서초플래그십학원,127.0277116,37.4910536
academy_1436,우승희영어학원,127.0101926,37.5023965
academy_1437,입시왕아카데미학원,127.0211515,37.4868275
academy_1438,어셔어학원제1별관학원,127.0226643,37.5052305
academy_1439,에그본학원,127.0139482,37.5066358
academy_1440,아우름영어교습소,127.0034252,37.506106
academy_1441,메타인프렙입시컨설팅학원,127.0085396,37.4914078
academy_1442,필즈더클래식서초센터학원,127.0104685,37.5012004
academy_1443,삼성영어셀레나서초우면학습관영어교습소,127.0255795,37.464536
academy_1444,심포니발레교습소,127.0217403,37.5015015
academy_1445,반석수학신동관학원,127.0154635,37.5178575
academy_1446,리베플루트교습소,127.0120964,37.5029711
academy_1447,피나클(Pinnacle)학원,126.9963195,37.4843395
academy_1448,큐싸이언스학원,127.0104593,37.5018941
academy_1449,까사데이밤비니서초학원,126.9936916,37.4889035
academy_1450,토토발레교습소,127.000179,37.478119
academy_1451,발레뜨망학원,126.9903878,37.4924074
academy_1452,백오클래스학원,126.9824887,37.4770038
academy_1453,잠원파인만학원,127.0010156,37.5061397
academy_1454,미엘린(MYELIN)학원,127.009365,37.5033987
academy_1455,수학전문짱솔학원,127.0090871,37.503892
academy_1456,라이프어학원,127.0106037,37.5020936
academy_1457,이영민피아노교습소,127.0190881,37.498479
academy_1458,로이샘영어교습소,127.0094136,37.4834499
academy_1459,더국악교습소,127.0141834,37.5154139
academy_1460,씨리얼영어전문학원,127.0021861,37.5057261
academy_1461,수학을삼키다강남관학원,127.0252586,37.4918533
academy_1462,아르떼뮤직음악교습소,127.0003862,37.4778414
academy_1463,최지연국어논술학원,127.0048897,37.5065508
academy_1464,서초올마이티수학교습소,127.0069353,37.4895923
academy_1465,황쌤수학교습소,126.9956953,37.5030941
academy_1466,코너스톤에듀학원,127.0394242,37.4718308
academy_1467,연세뮤직아카데미학원,127.0458525,37.4721802
academy_1468,웨스트민스터영어학원,126.9846405,37.4875916
academy_1469,수학의탑수학교습소,126.9863228,37.4877773
academy_1470,빅토리(Victory)학원,127.0107782,37.5025816
academy_1471,제이제이영어학원,127.008056,37.5074515
academy_1472,오서진플룻교습소,127.0141834,37.5154139
academy_1473,제네시스수학교습소,127.0034252,37.506106
academy_1474,서초프라임잉글리쉬(Seocho Prime English)영어교습소,126.9975841,37.4861704
academy_1475,뉴파인서초고등관학원,127.0048947,37.4823036
academy_1476,허쌤수학1관학원,126.9979132,37.4996258
academy_1477,조플룻음악교습소,126.9880473,37.4957393
academy_1478,투탑수학관학원,127.0040029,37.482197
academy_1479,씨드학원,127.0250988,37.4710827
academy_1480,서래기타음악교습소,126.9880473,37.4957393
academy_1481,이룸음악교습소,127.0055318,37.5067454
academy_1482,오쌤국어교습소,127.0464189,37.4720857
academy_1483,반포한수위수학교습소,127.0092948,37.5035783
academy_1484,지수학교습소,127.0448779,37.4714695
academy_1485,퍼스트바리스타제과제빵학원,127.0236958,37.5024548
academy_1486,원컴퍼니2020학원,126.9947642,37.4864978
academy_1487,필립컬리짓학원,127.024534,37.4710511
academy_1488,아테네학당논술학원,126.9882964,37.4932005
academy_1489,JYDMC연기학원,127.0166687,37.5148039
academy_1490,영렘브란트서초센터학원,127.0259319,37.4922553
academy_1491,다이노잉글리쉬학원,127.0213015,37.4857295
academy_1492,더드림댄스스튜디오학원,127.0355523,37.4836932
academy_1493,한올국어학원,126.9831342,37.4919398
academy_1494,조스영어(Jo's 영어)교습소,127.0072892,37.5072738
academy_1495,신나라음악학원,126.9886189,37.4919238
academy_1496,비욘드코딩2관학원,126.9997583,37.4961094
academy_1497,라인아트미술학원,127.0277348,37.4953698
academy_1498,라빈스잉글리쉬프렙(Robin'sEnglishPrep)영어교습소,127.0277116,37.4910536
academy_1499,반포발레아카데미학원,126.9999844,37.4995082
