src,rel,tar
37760,"""INVESTIGATED_BY""",1894
37761,"""OCCURRED_AT""",5211
37761,"""INVESTIGATED_BY""",1528
37762,"""OCCURRED_AT""",5211
37762,"""INVESTIGATED_BY""",1485
37763,"""OCCURRED_AT""",5216
37763,"""INVESTIGATED_BY""",1658
37764,"""OCCURRED_AT""",5211
37764,"""INVESTIGATED_BY""",1674
37765,"""OCCURRED_AT""",5211
37765,"""INVESTIGATED_BY""",1702
37766,"""OCCURRED_AT""",5216
37766,"""INVESTIGATED_BY""",1481
37767,"""OCCURRED_AT""",5216
37767,"""INVESTIGATED_BY""",1415
37768,"""OCCURRED_AT""",5217
37768,"""INVESTIGATED_BY""",1718
37769,"""OCCURRED_AT""",5218
37769,"""INVESTIGATED_BY""",2194
37770,"""OCCURRED_AT""",5218
37770,"""INVESTIGATED_BY""",2120
37771,"""OCCURRED_AT""",5219
37771,"""INVESTIGATED_BY""",1813
37772,"""OCCURRED_AT""",5216
37772,"""INVESTIGATED_BY""",2092
37773,"""OCCURRED_AT""",5209
37773,"""INVESTIGATED_BY""",1576
37774,"""OCCURRED_AT""",5220
37774,"""INVESTIGATED_BY""",1839
37775,"""OCCURRED_AT""",5211
37775,"""INVESTIGATED_BY""",1640
37776,"""OCCURRED_AT""",5208
37776,"""INVESTIGATED_BY""",1563
37777,"""OCCURRED_AT""",5211
37777,"""INVESTIGATED_BY""",2242
37778,"""OCCURRED_AT""",5211
37778,"""INVESTIGATED_BY""",2101
37779,"""OCCURRED_AT""",5221
37779,"""INVESTIGATED_BY""",2116
37780,"""OCCURRED_AT""",5222
37780,"""INVESTIGATED_BY""",2290
37781,"""OCCURRED_AT""",5221
37781,"""INVESTIGATED_BY""",1424
37782,"""OCCURRED_AT""",5211
37782,"""INVESTIGATED_BY""",1628
37783,"""OCCURRED_AT""",5211
37783,"""INVESTIGATED_BY""",1588
37784,"""OCCURRED_AT""",5220
37784,"""INVESTIGATED_BY""",1734
37785,"""OCCURRED_AT""",5211
37785,"""INVESTIGATED_BY""",1416
37786,"""OCCURRED_AT""",5211
37786,"""INVESTIGATED_BY""",2136
37787,"""OCCURRED_AT""",5211
37787,"""INVESTIGATED_BY""",2065
37788,"""OCCURRED_AT""",5211
37788,"""INVESTIGATED_BY""",2081
37789,"""OCCURRED_AT""",5216
37789,"""INVESTIGATED_BY""",1440
37790,"""OCCURRED_AT""",5216
37790,"""INVESTIGATED_BY""",2059
37791,"""OCCURRED_AT""",5218
37791,"""INVESTIGATED_BY""",1520
37792,"""OCCURRED_AT""",5211
37792,"""INVESTIGATED_BY""",1451
37793,"""OCCURRED_AT""",5211
37793,"""INVESTIGATED_BY""",1459
37794,"""OCCURRED_AT""",5211
37794,"""INVESTIGATED_BY""",2067
37795,"""OCCURRED_AT""",5211
37795,"""INVESTIGATED_BY""",1672
37796,"""OCCURRED_AT""",5211
37796,"""INVESTIGATED_BY""",2033
37797,"""OCCURRED_AT""",5211
37797,"""INVESTIGATED_BY""",2183
37798,"""OCCURRED_AT""",5211
37798,"""INVESTIGATED_BY""",1751
37799,"""OCCURRED_AT""",5211
37799,"""INVESTIGATED_BY""",2244
37800,"""OCCURRED_AT""",5216
37800,"""INVESTIGATED_BY""",1832
37801,"""OCCURRED_AT""",5211
37801,"""INVESTIGATED_BY""",1422
37802,"""OCCURRED_AT""",5211
37802,"""INVESTIGATED_BY""",1720
37803,"""OCCURRED_AT""",5211
37803,"""INVESTIGATED_BY""",1566
37804,"""OCCURRED_AT""",5211
37804,"""INVESTIGATED_BY""",2133
37805,"""OCCURRED_AT""",5219
37805,"""INVESTIGATED_BY""",1953
37806,"""OCCURRED_AT""",5211
37806,"""INVESTIGATED_BY""",1476
37807,"""OCCURRED_AT""",5211
37807,"""INVESTIGATED_BY""",1721
37808,"""OCCURRED_AT""",5211
37808,"""INVESTIGATED_BY""",1912
37809,"""OCCURRED_AT""",5211
37809,"""INVESTIGATED_BY""",2068
37810,"""OCCURRED_AT""",5211
37810,"""INVESTIGATED_BY""",1878
37811,"""OCCURRED_AT""",5211
37811,"""INVESTIGATED_BY""",1357
37812,"""OCCURRED_AT""",5218
37812,"""INVESTIGATED_BY""",1384
37813,"""OCCURRED_AT""",5211
37813,"""INVESTIGATED_BY""",1977
37814,"""OCCURRED_AT""",5211
37814,"""INVESTIGATED_BY""",1698
37815,"""OCCURRED_AT""",5211
37815,"""INVESTIGATED_BY""",1708
37816,"""OCCURRED_AT""",5218
37816,"""INVESTIGATED_BY""",1575
37817,"""OCCURRED_AT""",5223
37817,"""INVESTIGATED_BY""",1382
37818,"""OCCURRED_AT""",5226
37818,"""INVESTIGATED_BY""",2337
37819,"""OCCURRED_AT""",5224
37819,"""INVESTIGATED_BY""",1549
37820,"""OCCURRED_AT""",5226
37820,"""INVESTIGATED_BY""",1437
37821,"""OCCURRED_AT""",5225
37821,"""INVESTIGATED_BY""",1587
37822,"""OCCURRED_AT""",5226
37822,"""INVESTIGATED_BY""",1476
37823,"""OCCURRED_AT""",5227
37823,"""INVESTIGATED_BY""",1432
37824,"""OCCURRED_AT""",5228
37824,"""INVESTIGATED_BY""",1734
37825,"""OCCURRED_AT""",5229
37825,"""INVESTIGATED_BY""",1805
37826,"""OCCURRED_AT""",5230
37826,"""INVESTIGATED_BY""",1747
37827,"""OCCURRED_AT""",5225
37827,"""INVESTIGATED_BY""",1491
37828,"""OCCURRED_AT""",5226
37828,"""INVESTIGATED_BY""",2239
37829,"""OCCURRED_AT""",5231
37829,"""INVESTIGATED_BY""",1853
37830,"""OCCURRED_AT""",5227
37830,"""INVESTIGATED_BY""",2309
37831,"""OCCURRED_AT""",5232
37831,"""INVESTIGATED_BY""",2090
37832,"""OCCURRED_AT""",5225
37832,"""INVESTIGATED_BY""",2035
37833,"""OCCURRED_AT""",5232
37833,"""INVESTIGATED_BY""",1643
37834,"""OCCURRED_AT""",5225
37834,"""INVESTIGATED_BY""",1850
37835,"""OCCURRED_AT""",5226
37835,"""INVESTIGATED_BY""",1573
37836,"""OCCURRED_AT""",5233
37836,"""INVESTIGATED_BY""",2294
37837,"""OCCURRED_AT""",5225
37837,"""INVESTIGATED_BY""",1939
37838,"""OCCURRED_AT""",5234
37838,"""INVESTIGATED_BY""",2020
37839,"""OCCURRED_AT""",5235
37839,"""INVESTIGATED_BY""",1367
37840,"""OCCURRED_AT""",5236
37840,"""INVESTIGATED_BY""",1847
37841,"""OCCURRED_AT""",5224
37841,"""INVESTIGATED_BY""",1876
37842,"""OCCURRED_AT""",5236
37842,"""INVESTIGATED_BY""",1971
37843,"""OCCURRED_AT""",5225
37843,"""INVESTIGATED_BY""",1765
37844,"""OCCURRED_AT""",5226
37844,"""INVESTIGATED_BY""",1982
37845,"""OCCURRED_AT""",5237
37845,"""INVESTIGATED_BY""",2314
37846,"""OCCURRED_AT""",5238
37846,"""INVESTIGATED_BY""",1805
37847,"""OCCURRED_AT""",5237
37847,"""INVESTIGATED_BY""",1361
37848,"""OCCURRED_AT""",5239
37848,"""INVESTIGATED_BY""",1977
37849,"""OCCURRED_AT""",5240
37849,"""INVESTIGATED_BY""",1351
37850,"""OCCURRED_AT""",5233
37850,"""INVESTIGATED_BY""",1442
37851,"""OCCURRED_AT""",5235
37851,"""INVESTIGATED_BY""",1446
37852,"""OCCURRED_AT""",5239
37852,"""INVESTIGATED_BY""",1385
37853,"""OCCURRED_AT""",5225
37853,"""INVESTIGATED_BY""",2062
37854,"""OCCURRED_AT""",5225
37854,"""INVESTIGATED_BY""",2002
37855,"""OCCURRED_AT""",5225
37855,"""INVESTIGATED_BY""",2082
37856,"""OCCURRED_AT""",5241
37856,"""INVESTIGATED_BY""",1878
37857,"""OCCURRED_AT""",5237
37857,"""INVESTIGATED_BY""",1825
37858,"""OCCURRED_AT""",5226
37858,"""INVESTIGATED_BY""",2050
37859,"""OCCURRED_AT""",5225
37859,"""INVESTIGATED_BY""",1964
37860,"""OCCURRED_AT""",5225
37860,"""INVESTIGATED_BY""",1547
37861,"""OCCURRED_AT""",5237
37861,"""INVESTIGATED_BY""",1365
37862,"""OCCURRED_AT""",5246
37862,"""INVESTIGATED_BY""",2158
37863,"""OCCURRED_AT""",5247
37863,"""INVESTIGATED_BY""",1521
37864,"""OCCURRED_AT""",5244
37864,"""INVESTIGATED_BY""",1595
37865,"""OCCURRED_AT""",5248
37865,"""INVESTIGATED_BY""",2264
37866,"""OCCURRED_AT""",5248
37866,"""INVESTIGATED_BY""",1596
37867,"""OCCURRED_AT""",5249
37867,"""INVESTIGATED_BY""",1997
37868,"""OCCURRED_AT""",5250
37868,"""INVESTIGATED_BY""",1497
37869,"""OCCURRED_AT""",5245
37869,"""INVESTIGATED_BY""",1523
37870,"""OCCURRED_AT""",5248
37870,"""INVESTIGATED_BY""",1735
37871,"""OCCURRED_AT""",5251
37871,"""INVESTIGATED_BY""",1487
37872,"""OCCURRED_AT""",5249
37872,"""INVESTIGATED_BY""",1951
37873,"""OCCURRED_AT""",5242
37873,"""INVESTIGATED_BY""",1839
37874,"""OCCURRED_AT""",5252
37874,"""INVESTIGATED_BY""",1370
37875,"""OCCURRED_AT""",5250
37875,"""INVESTIGATED_BY""",2086
37876,"""OCCURRED_AT""",5253
37876,"""INVESTIGATED_BY""",2335
37877,"""OCCURRED_AT""",5244
37877,"""INVESTIGATED_BY""",1888
37878,"""OCCURRED_AT""",5242
37878,"""INVESTIGATED_BY""",1622
37879,"""OCCURRED_AT""",5245
37879,"""INVESTIGATED_BY""",1473
37880,"""OCCURRED_AT""",5251
37880,"""INVESTIGATED_BY""",1832
37881,"""OCCURRED_AT""",5253
37881,"""INVESTIGATED_BY""",1900
37882,"""OCCURRED_AT""",5242
37882,"""INVESTIGATED_BY""",2130
37883,"""OCCURRED_AT""",5243
37883,"""INVESTIGATED_BY""",2080
37884,"""OCCURRED_AT""",5254
37884,"""INVESTIGATED_BY""",2060
37885,"""OCCURRED_AT""",5243
37885,"""INVESTIGATED_BY""",2060
37886,"""OCCURRED_AT""",5255
37886,"""INVESTIGATED_BY""",1673
37887,"""OCCURRED_AT""",5251
37887,"""INVESTIGATED_BY""",1468
37888,"""OCCURRED_AT""",5254
37888,"""INVESTIGATED_BY""",1388
37889,"""OCCURRED_AT""",5256
37889,"""INVESTIGATED_BY""",2228
37890,"""OCCURRED_AT""",5244
37890,"""INVESTIGATED_BY""",1504
37891,"""OCCURRED_AT""",5244
37891,"""INVESTIGATED_BY""",2139
37892,"""OCCURRED_AT""",5256
37892,"""INVESTIGATED_BY""",2259
37893,"""OCCURRED_AT""",5244
37893,"""INVESTIGATED_BY""",1457
37894,"""OCCURRED_AT""",5245
37894,"""INVESTIGATED_BY""",1369
37895,"""OCCURRED_AT""",5250
37895,"""INVESTIGATED_BY""",1963
37896,"""OCCURRED_AT""",5244
37896,"""INVESTIGATED_BY""",1940
37897,"""OCCURRED_AT""",5257
37897,"""INVESTIGATED_BY""",1691
37898,"""OCCURRED_AT""",5254
37898,"""INVESTIGATED_BY""",1963
37899,"""OCCURRED_AT""",5256
37899,"""INVESTIGATED_BY""",1529
37900,"""OCCURRED_AT""",5262
37900,"""INVESTIGATED_BY""",1538
37901,"""OCCURRED_AT""",5263
37901,"""INVESTIGATED_BY""",2219
37902,"""OCCURRED_AT""",16151
37902,"""INVESTIGATED_BY""",2091
37903,"""OCCURRED_AT""",5264
37903,"""INVESTIGATED_BY""",1669
37904,"""OCCURRED_AT""",16151
37904,"""INVESTIGATED_BY""",1575
37905,"""OCCURRED_AT""",16151
37905,"""INVESTIGATED_BY""",1606
37906,"""OCCURRED_AT""",5262
37906,"""INVESTIGATED_BY""",2273
37907,"""OCCURRED_AT""",5265
37907,"""INVESTIGATED_BY""",2224
37908,"""OCCURRED_AT""",5266
37908,"""INVESTIGATED_BY""",2305
37909,"""OCCURRED_AT""",5267
37909,"""INVESTIGATED_BY""",1535
37910,"""OCCURRED_AT""",5268
37910,"""INVESTIGATED_BY""",1591
37911,"""OCCURRED_AT""",5266
37911,"""INVESTIGATED_BY""",1630
37912,"""OCCURRED_AT""",5262
37912,"""INVESTIGATED_BY""",1706
37913,"""OCCURRED_AT""",5268
37913,"""INVESTIGATED_BY""",1449
37914,"""OCCURRED_AT""",5261
37914,"""INVESTIGATED_BY""",1513
37915,"""OCCURRED_AT""",5269
37915,"""INVESTIGATED_BY""",1636
37916,"""OCCURRED_AT""",5266
37916,"""INVESTIGATED_BY""",1947
37917,"""OCCURRED_AT""",5270
37917,"""INVESTIGATED_BY""",2172
37918,"""OCCURRED_AT""",5263
37918,"""INVESTIGATED_BY""",1537
37919,"""OCCURRED_AT""",16151
37919,"""INVESTIGATED_BY""",1715
37920,"""OCCURRED_AT""",5271
37920,"""INVESTIGATED_BY""",1422
37921,"""OCCURRED_AT""",5271
37921,"""INVESTIGATED_BY""",1869
37922,"""OCCURRED_AT""",5268
37922,"""INVESTIGATED_BY""",1440
37923,"""OCCURRED_AT""",5262
37923,"""INVESTIGATED_BY""",2102
37924,"""OCCURRED_AT""",5272
37924,"""INVESTIGATED_BY""",2037
37925,"""OCCURRED_AT""",5262
37925,"""INVESTIGATED_BY""",1446
37926,"""OCCURRED_AT""",5262
37926,"""INVESTIGATED_BY""",1995
37927,"""OCCURRED_AT""",5263
37927,"""INVESTIGATED_BY""",1869
37928,"""OCCURRED_AT""",5262
37928,"""INVESTIGATED_BY""",1559
37929,"""OCCURRED_AT""",5259
37929,"""INVESTIGATED_BY""",1817
37930,"""OCCURRED_AT""",5260
37930,"""INVESTIGATED_BY""",2209
37931,"""OCCURRED_AT""",5267
37931,"""INVESTIGATED_BY""",1562
37932,"""OCCURRED_AT""",5261
37932,"""INVESTIGATED_BY""",1833
37933,"""OCCURRED_AT""",5261
37933,"""INVESTIGATED_BY""",1979
37934,"""OCCURRED_AT""",5273
37934,"""INVESTIGATED_BY""",2250
37935,"""OCCURRED_AT""",5265
37935,"""INVESTIGATED_BY""",2183
37936,"""OCCURRED_AT""",5262
37936,"""INVESTIGATED_BY""",2135
37937,"""OCCURRED_AT""",5274
37937,"""INVESTIGATED_BY""",2095
37938,"""OCCURRED_AT""",5261
37938,"""INVESTIGATED_BY""",2327
37939,"""OCCURRED_AT""",5259
37939,"""INVESTIGATED_BY""",1867
37940,"""OCCURRED_AT""",5275
37940,"""INVESTIGATED_BY""",1976
37941,"""OCCURRED_AT""",5262
37941,"""INVESTIGATED_BY""",1883
37942,"""OCCURRED_AT""",5262
37942,"""INVESTIGATED_BY""",2015
37943,"""OCCURRED_AT""",5262
37943,"""INVESTIGATED_BY""",1400
37944,"""OCCURRED_AT""",5268
37944,"""INVESTIGATED_BY""",2217
37945,"""OCCURRED_AT""",5259
37945,"""INVESTIGATED_BY""",1418
37946,"""OCCURRED_AT""",5262
37946,"""INVESTIGATED_BY""",1645
37947,"""OCCURRED_AT""",5259
37947,"""INVESTIGATED_BY""",1870
37948,"""OCCURRED_AT""",5268
37948,"""INVESTIGATED_BY""",1449
37949,"""OCCURRED_AT""",5275
37949,"""INVESTIGATED_BY""",2108
37950,"""OCCURRED_AT""",5262
37950,"""INVESTIGATED_BY""",1653
37951,"""OCCURRED_AT""",5272
37951,"""INVESTIGATED_BY""",2121
37952,"""OCCURRED_AT""",5265
37952,"""INVESTIGATED_BY""",2191
37953,"""OCCURRED_AT""",5271
37953,"""INVESTIGATED_BY""",1990
37954,"""OCCURRED_AT""",5276
37954,"""INVESTIGATED_BY""",2032
37955,"""OCCURRED_AT""",5277
37955,"""INVESTIGATED_BY""",2328
37956,"""OCCURRED_AT""",5263
37956,"""INVESTIGATED_BY""",1643
37957,"""OCCURRED_AT""",5263
37957,"""INVESTIGATED_BY""",1698
37958,"""OCCURRED_AT""",5263
37958,"""INVESTIGATED_BY""",2297
37959,"""OCCURRED_AT""",5278
37959,"""INVESTIGATED_BY""",2016
37960,"""OCCURRED_AT""",5263
37960,"""INVESTIGATED_BY""",1373
37961,"""OCCURRED_AT""",5265
37961,"""INVESTIGATED_BY""",1422
37962,"""OCCURRED_AT""",5263
37962,"""INVESTIGATED_BY""",1727
37963,"""OCCURRED_AT""",5262
37963,"""INVESTIGATED_BY""",2037
37964,"""OCCURRED_AT""",5263
37964,"""INVESTIGATED_BY""",1563
37965,"""OCCURRED_AT""",5265
37965,"""INVESTIGATED_BY""",1908
37966,"""OCCURRED_AT""",5259
37966,"""INVESTIGATED_BY""",1990
37967,"""OCCURRED_AT""",5283
37967,"""INVESTIGATED_BY""",1422
37968,"""OCCURRED_AT""",5280
37968,"""INVESTIGATED_BY""",2241
37969,"""OCCURRED_AT""",5284
37969,"""INVESTIGATED_BY""",2030
37970,"""OCCURRED_AT""",5280
37970,"""INVESTIGATED_BY""",2122
37971,"""OCCURRED_AT""",5285
37971,"""INVESTIGATED_BY""",1421
37972,"""OCCURRED_AT""",5282
37972,"""INVESTIGATED_BY""",1958
37973,"""OCCURRED_AT""",5286
37973,"""INVESTIGATED_BY""",1547
37974,"""OCCURRED_AT""",5287
37974,"""INVESTIGATED_BY""",1861
37975,"""OCCURRED_AT""",5288
37975,"""INVESTIGATED_BY""",2130
37976,"""OCCURRED_AT""",5289
37976,"""INVESTIGATED_BY""",1601
37977,"""OCCURRED_AT""",5282
37977,"""INVESTIGATED_BY""",1847
37978,"""OCCURRED_AT""",5280
37978,"""INVESTIGATED_BY""",2222
37979,"""OCCURRED_AT""",5287
37979,"""INVESTIGATED_BY""",2295
37980,"""OCCURRED_AT""",5290
37980,"""INVESTIGATED_BY""",1511
37981,"""OCCURRED_AT""",5291
37981,"""INVESTIGATED_BY""",1539
37982,"""OCCURRED_AT""",5289
37982,"""INVESTIGATED_BY""",2196
37983,"""OCCURRED_AT""",5292
37983,"""INVESTIGATED_BY""",2154
37984,"""OCCURRED_AT""",5285
37984,"""INVESTIGATED_BY""",2222
37985,"""OCCURRED_AT""",16152
37985,"""INVESTIGATED_BY""",2280
37986,"""OCCURRED_AT""",5292
37986,"""INVESTIGATED_BY""",1732
37987,"""OCCURRED_AT""",5289
37987,"""INVESTIGATED_BY""",1557
37988,"""OCCURRED_AT""",5289
37988,"""INVESTIGATED_BY""",1989
37989,"""OCCURRED_AT""",5281
37989,"""INVESTIGATED_BY""",1632
37990,"""OCCURRED_AT""",5292
37990,"""INVESTIGATED_BY""",1388
37991,"""OCCURRED_AT""",5282
37991,"""INVESTIGATED_BY""",2057
37992,"""OCCURRED_AT""",5285
37992,"""INVESTIGATED_BY""",1968
37993,"""OCCURRED_AT""",5293
37993,"""INVESTIGATED_BY""",1941
37994,"""OCCURRED_AT""",5282
37994,"""INVESTIGATED_BY""",1655
37995,"""OCCURRED_AT""",5279
37995,"""INVESTIGATED_BY""",1616
37996,"""OCCURRED_AT""",5292
37996,"""INVESTIGATED_BY""",2214
37997,"""OCCURRED_AT""",5287
37997,"""INVESTIGATED_BY""",2079
37998,"""OCCURRED_AT""",5294
37998,"""INVESTIGATED_BY""",1888
37999,"""OCCURRED_AT""",16152
37999,"""INVESTIGATED_BY""",1486
38000,"""OCCURRED_AT""",5291
38000,"""INVESTIGATED_BY""",2059
38001,"""OCCURRED_AT""",5280
38001,"""INVESTIGATED_BY""",1361
38002,"""OCCURRED_AT""",5295
38002,"""INVESTIGATED_BY""",2020
38003,"""OCCURRED_AT""",5286
38003,"""INVESTIGATED_BY""",1800
38004,"""OCCURRED_AT""",5296
38004,"""INVESTIGATED_BY""",1537
38005,"""OCCURRED_AT""",5280
38005,"""INVESTIGATED_BY""",2233
38006,"""OCCURRED_AT""",5291
38006,"""INVESTIGATED_BY""",2062
38007,"""OCCURRED_AT""",5286
38007,"""INVESTIGATED_BY""",1640
38008,"""OCCURRED_AT""",5287
38008,"""INVESTIGATED_BY""",2054
38009,"""OCCURRED_AT""",5291
38009,"""INVESTIGATED_BY""",1443
38010,"""OCCURRED_AT""",5279
38010,"""INVESTIGATED_BY""",2313
38011,"""OCCURRED_AT""",5297
38011,"""INVESTIGATED_BY""",2098
38012,"""OCCURRED_AT""",5280
38012,"""INVESTIGATED_BY""",1647
38013,"""OCCURRED_AT""",5298
38013,"""INVESTIGATED_BY""",2031
38014,"""OCCURRED_AT""",16152
38014,"""INVESTIGATED_BY""",1904
38015,"""OCCURRED_AT""",5288
38015,"""INVESTIGATED_BY""",1669
38016,"""OCCURRED_AT""",5297
38016,"""INVESTIGATED_BY""",1710
38017,"""OCCURRED_AT""",5299
38017,"""INVESTIGATED_BY""",1732
38018,"""OCCURRED_AT""",5279
38018,"""INVESTIGATED_BY""",2094
38019,"""OCCURRED_AT""",5297
38019,"""INVESTIGATED_BY""",1852
38020,"""OCCURRED_AT""",5285
38020,"""INVESTIGATED_BY""",2139
38021,"""OCCURRED_AT""",5294
38021,"""INVESTIGATED_BY""",1662
38022,"""OCCURRED_AT""",5301
38022,"""INVESTIGATED_BY""",2060
38023,"""OCCURRED_AT""",5302
38023,"""INVESTIGATED_BY""",1960
38024,"""OCCURRED_AT""",5303
38024,"""INVESTIGATED_BY""",2304
38025,"""OCCURRED_AT""",5304
38025,"""INVESTIGATED_BY""",1851
38026,"""OCCURRED_AT""",5300
38026,"""INVESTIGATED_BY""",2259
38027,"""OCCURRED_AT""",5303
38027,"""INVESTIGATED_BY""",2057
38028,"""OCCURRED_AT""",5302
38028,"""INVESTIGATED_BY""",2038
38029,"""OCCURRED_AT""",5300
38029,"""INVESTIGATED_BY""",1505
38030,"""OCCURRED_AT""",5300
38030,"""INVESTIGATED_BY""",2145
38031,"""OCCURRED_AT""",5300
38031,"""INVESTIGATED_BY""",1683
38032,"""OCCURRED_AT""",5300
38032,"""INVESTIGATED_BY""",1733
38033,"""OCCURRED_AT""",5300
38033,"""INVESTIGATED_BY""",1443
38034,"""OCCURRED_AT""",5305
38034,"""INVESTIGATED_BY""",1645
38035,"""OCCURRED_AT""",5303
38035,"""INVESTIGATED_BY""",1657
38036,"""OCCURRED_AT""",5300
38036,"""INVESTIGATED_BY""",1816
38037,"""OCCURRED_AT""",5307
38037,"""INVESTIGATED_BY""",1877
38038,"""OCCURRED_AT""",5307
38038,"""INVESTIGATED_BY""",1537
38039,"""OCCURRED_AT""",5311
38039,"""INVESTIGATED_BY""",2165
38040,"""OCCURRED_AT""",5312
38040,"""INVESTIGATED_BY""",1324
38041,"""OCCURRED_AT""",5313
38041,"""INVESTIGATED_BY""",1825
38042,"""OCCURRED_AT""",5309
38042,"""INVESTIGATED_BY""",1421
38043,"""OCCURRED_AT""",5314
38043,"""INVESTIGATED_BY""",2118
38044,"""OCCURRED_AT""",5315
38044,"""INVESTIGATED_BY""",2012
38045,"""OCCURRED_AT""",16153
38045,"""INVESTIGATED_BY""",1794
38046,"""OCCURRED_AT""",5315
38046,"""INVESTIGATED_BY""",1906
38047,"""OCCURRED_AT""",5306
38047,"""INVESTIGATED_BY""",1429
38048,"""OCCURRED_AT""",5309
38048,"""INVESTIGATED_BY""",1790
38049,"""OCCURRED_AT""",5316
38049,"""INVESTIGATED_BY""",2043
38050,"""OCCURRED_AT""",5317
38050,"""INVESTIGATED_BY""",1691
38051,"""OCCURRED_AT""",5318
38051,"""INVESTIGATED_BY""",1657
38052,"""OCCURRED_AT""",5307
38052,"""INVESTIGATED_BY""",1871
38053,"""OCCURRED_AT""",16153
38053,"""INVESTIGATED_BY""",2101
38054,"""OCCURRED_AT""",5319
38054,"""INVESTIGATED_BY""",1893
38055,"""OCCURRED_AT""",5316
38055,"""INVESTIGATED_BY""",1916
38056,"""OCCURRED_AT""",16153
38056,"""INVESTIGATED_BY""",1590
38057,"""OCCURRED_AT""",5319
38057,"""INVESTIGATED_BY""",1846
38058,"""OCCURRED_AT""",16153
38058,"""INVESTIGATED_BY""",1677
38059,"""OCCURRED_AT""",5316
38059,"""INVESTIGATED_BY""",2324
38060,"""OCCURRED_AT""",5320
38060,"""INVESTIGATED_BY""",1738
38061,"""OCCURRED_AT""",16153
38061,"""INVESTIGATED_BY""",1889
38062,"""OCCURRED_AT""",16153
38062,"""INVESTIGATED_BY""",2267
38063,"""OCCURRED_AT""",16153
38063,"""INVESTIGATED_BY""",1678
38064,"""OCCURRED_AT""",16153
38064,"""INVESTIGATED_BY""",2244
38065,"""OCCURRED_AT""",16153
38065,"""INVESTIGATED_BY""",1582
38066,"""OCCURRED_AT""",5321
38066,"""INVESTIGATED_BY""",2003
38067,"""OCCURRED_AT""",5318
38067,"""INVESTIGATED_BY""",2200
38068,"""OCCURRED_AT""",5322
38068,"""INVESTIGATED_BY""",1767
38069,"""OCCURRED_AT""",5306
38069,"""INVESTIGATED_BY""",2220
38070,"""OCCURRED_AT""",5308
38070,"""INVESTIGATED_BY""",1349
38071,"""OCCURRED_AT""",5307
38071,"""INVESTIGATED_BY""",1952
38072,"""OCCURRED_AT""",16153
38072,"""INVESTIGATED_BY""",2059
38073,"""OCCURRED_AT""",5315
38073,"""INVESTIGATED_BY""",1504
38074,"""OCCURRED_AT""",5319
38074,"""INVESTIGATED_BY""",1470
38075,"""OCCURRED_AT""",5315
38075,"""INVESTIGATED_BY""",2056
38076,"""OCCURRED_AT""",5319
38076,"""INVESTIGATED_BY""",1391
38077,"""OCCURRED_AT""",5323
38077,"""INVESTIGATED_BY""",2152
38078,"""OCCURRED_AT""",5319
38078,"""INVESTIGATED_BY""",2302
38079,"""OCCURRED_AT""",5318
38079,"""INVESTIGATED_BY""",2141
38080,"""OCCURRED_AT""",5317
38080,"""INVESTIGATED_BY""",1692
38081,"""OCCURRED_AT""",5317
38081,"""INVESTIGATED_BY""",1599
38082,"""OCCURRED_AT""",5315
38082,"""INVESTIGATED_BY""",1815
38083,"""OCCURRED_AT""",5324
38083,"""INVESTIGATED_BY""",1582
38084,"""OCCURRED_AT""",5325
38084,"""INVESTIGATED_BY""",1921
38085,"""OCCURRED_AT""",5328
38085,"""INVESTIGATED_BY""",1783
38086,"""OCCURRED_AT""",5329
38086,"""INVESTIGATED_BY""",2321
38087,"""OCCURRED_AT""",5330
38087,"""INVESTIGATED_BY""",2188
38088,"""OCCURRED_AT""",5331
38088,"""INVESTIGATED_BY""",1558
38089,"""OCCURRED_AT""",5331
38089,"""INVESTIGATED_BY""",2294
38090,"""OCCURRED_AT""",5332
38090,"""INVESTIGATED_BY""",1859
38091,"""OCCURRED_AT""",5333
38091,"""INVESTIGATED_BY""",1961
38092,"""OCCURRED_AT""",5334
38092,"""INVESTIGATED_BY""",2203
38093,"""OCCURRED_AT""",5325
38093,"""INVESTIGATED_BY""",1568
38094,"""OCCURRED_AT""",5335
38094,"""INVESTIGATED_BY""",1528
38095,"""OCCURRED_AT""",5327
38095,"""INVESTIGATED_BY""",2314
38096,"""OCCURRED_AT""",5342
38096,"""INVESTIGATED_BY""",2219
38097,"""OCCURRED_AT""",5343
38097,"""INVESTIGATED_BY""",1389
38098,"""OCCURRED_AT""",5344
38098,"""INVESTIGATED_BY""",1913
38099,"""OCCURRED_AT""",5342
38099,"""INVESTIGATED_BY""",1589
38100,"""OCCURRED_AT""",5345
38100,"""INVESTIGATED_BY""",2136
38101,"""OCCURRED_AT""",5346
38101,"""INVESTIGATED_BY""",1502
38102,"""OCCURRED_AT""",5340
38102,"""INVESTIGATED_BY""",2251
38103,"""OCCURRED_AT""",5345
38103,"""INVESTIGATED_BY""",1480
38104,"""OCCURRED_AT""",5341
38104,"""INVESTIGATED_BY""",1617
38105,"""OCCURRED_AT""",5347
38105,"""INVESTIGATED_BY""",2030
38106,"""OCCURRED_AT""",5347
38106,"""INVESTIGATED_BY""",1822
38107,"""OCCURRED_AT""",5348
38107,"""INVESTIGATED_BY""",1897
38108,"""OCCURRED_AT""",5346
38108,"""INVESTIGATED_BY""",2304
38109,"""OCCURRED_AT""",5346
38109,"""INVESTIGATED_BY""",1965
